ex,metric,ALL,AC,DC,beats_per_window,edge_weight,edge_direction,fft
108,closeness_centrality,-0.14096175729273688,-0.3492932494637319,-0.24937545962566496,4,v_distance,,False
108,dispersion,,,,4,v_distance,,False
108,shortest_path_length_left_to_right,,,,4,v_distance,,False
108,maximum_flow_value_left_to_right,0.6195914473301627,0.5816020366589066,0.6461659924981072,4,v_distance,,False
108,minimum_cut_value_left_to_right,0.6195914473301627,0.5816020366589066,0.6461659924981072,4,v_distance,,False
108,node_connectivity,-0.033029539987374575,0.15933881819640783,0.209247176692532,4,v_distance,left_to_right,False
108,average_node_connectivity,0.030415185018963686,-0.08906554357362254,0.16137916649021722,4,v_distance,left_to_right,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,v_distance,left_to_right,False
108,edge_connectivity,,,,4,v_distance,left_to_right,False
108,degree_assortativity_coefficient,,,,4,v_distance,left_to_right,False
108,degree_pearson_correlation_coefficient,,,,4,v_distance,left_to_right,False
108,global_reaching_centrality,,,,4,v_distance,left_to_right,False
108,number_strongly_connected_components,,,,4,v_distance,left_to_right,False
108,number_weakly_connected_components,,,,4,v_distance,left_to_right,False
108,number_attracting_components,,,,4,v_distance,left_to_right,False
108,dag_longest_path_length,0.6850886831346538,0.6691916742395024,0.6856257896817445,4,v_distance,left_to_right,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,v_distance,left_to_right,False
108,flow_hierarchy,,,,4,v_distance,left_to_right,False
108,number_of_isolates,,,,4,v_distance,left_to_right,False
108,wiener_index,,,,4,v_distance,left_to_right,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,v_distance,left_to_right,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,v_distance,left_to_right,False
108,local_reaching_centrality,,,,4,v_distance,left_to_right,False
108,closeness_centrality,-0.1409617572927369,-0.349293249463732,-0.24937545962566487,4,v_distance,left_to_right,False
108,dispersion,,,,4,v_distance,left_to_right,False
108,shortest_path_length_left_to_right,0.9705271149550682,0.9886962825110678,0.9928665572989279,4,v_distance,left_to_right,False
108,maximum_flow_value_left_to_right,0.6196755245597877,0.5816020366589066,0.646394556204071,4,v_distance,left_to_right,False
108,minimum_cut_value_left_to_right,0.6196755245597877,0.5816020366589066,0.646394556204071,4,v_distance,left_to_right,False
108,node_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_v_distance,,False
108,average_node_connectivity,0.032618086145253376,-0.07884446570635795,0.15617744467502942,4,abs_v_distance,,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,abs_v_distance,,False
108,edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_v_distance,,False
108,degree_assortativity_coefficient,,,,4,abs_v_distance,,False
108,degree_pearson_correlation_coefficient,,,,4,abs_v_distance,,False
108,global_reaching_centrality,-0.0347929890784472,0.12442572153002565,-0.23280170569955327,4,abs_v_distance,,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,abs_v_distance,,False
108,number_of_isolates,,,,4,abs_v_distance,,False
108,wiener_index,-0.028216189474276687,0.0368809441248853,-0.08510848477448767,4,abs_v_distance,,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,abs_v_distance,,False
108,diameter,-0.020801355568450253,0.06737985156231033,-0.09841855023514867,4,abs_v_distance,,False
108,radius,-0.011597808744119049,-0.035790018444389976,0.06398110980392749,4,abs_v_distance,,False
108,estrada_index,0.030386431505715992,-0.10949949950612058,0.1617704233735256,4,abs_v_distance,,False
108,graph_clique_number,0.020801355568450256,-0.06737985156231033,0.09841855023514867,4,abs_v_distance,,False
108,graph_number_of_cliques,-0.020801355568450253,0.06737985156231033,-0.09841855023514867,4,abs_v_distance,,False
108,number_connected_components,,,,4,abs_v_distance,,False
108,local_efficiency,0.02850514257416315,-0.009138087992369917,0.05116308406197503,4,abs_v_distance,,False
108,global_efficiency,0.030803530352080954,-0.0525069524273559,0.11500631321121055,4,abs_v_distance,,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_v_distance,,False
108,local_node_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_v_distance,,False
108,closeness_centrality,-0.14096175729273688,-0.3492932494637319,-0.24937545962566496,4,abs_v_distance,,False
108,dispersion,,,,4,abs_v_distance,,False
108,shortest_path_length_left_to_right,-0.1434623551861122,-0.18400339736039317,-0.13669379424408057,4,abs_v_distance,,False
108,maximum_flow_value_left_to_right,-0.012447074331599122,-0.16317136193793905,0.12933541547359687,4,abs_v_distance,,False
108,minimum_cut_value_left_to_right,-0.012447074331599122,-0.16317136193793905,0.12933541547359687,4,abs_v_distance,,False
108,node_connectivity,-0.033029539987374575,0.15933881819640783,0.209247176692532,4,abs_v_distance,left_to_right,False
108,average_node_connectivity,0.030415185018963686,-0.08906554357362254,0.16137916649021722,4,abs_v_distance,left_to_right,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,abs_v_distance,left_to_right,False
108,edge_connectivity,,,,4,abs_v_distance,left_to_right,False
108,degree_assortativity_coefficient,,,,4,abs_v_distance,left_to_right,False
108,degree_pearson_correlation_coefficient,,,,4,abs_v_distance,left_to_right,False
108,global_reaching_centrality,,,,4,abs_v_distance,left_to_right,False
108,number_strongly_connected_components,,,,4,abs_v_distance,left_to_right,False
108,number_weakly_connected_components,,,,4,abs_v_distance,left_to_right,False
108,number_attracting_components,,,,4,abs_v_distance,left_to_right,False
108,dag_longest_path_length,-0.13080604157547326,-0.06901124285471215,-0.24099450013183837,4,abs_v_distance,left_to_right,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,abs_v_distance,left_to_right,False
108,flow_hierarchy,,,,4,abs_v_distance,left_to_right,False
108,number_of_isolates,,,,4,abs_v_distance,left_to_right,False
108,wiener_index,,,,4,abs_v_distance,left_to_right,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,abs_v_distance,left_to_right,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_v_distance,left_to_right,False
108,local_reaching_centrality,,,,4,abs_v_distance,left_to_right,False
108,closeness_centrality,-0.1409617572927369,-0.349293249463732,-0.24937545962566487,4,abs_v_distance,left_to_right,False
108,dispersion,,,,4,abs_v_distance,left_to_right,False
108,shortest_path_length_left_to_right,-0.1434623551861122,-0.18400339736039317,-0.13669379424408057,4,abs_v_distance,left_to_right,False
108,maximum_flow_value_left_to_right,-0.012235859366995188,-0.16257016342941438,0.12896501830343562,4,abs_v_distance,left_to_right,False
108,minimum_cut_value_left_to_right,-0.012235859366995188,-0.16257016342941438,0.12896501830343562,4,abs_v_distance,left_to_right,False
108,node_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,h_distance,,False
108,average_node_connectivity,0.032618086145253376,-0.07884446570635795,0.15617744467502942,4,h_distance,,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,h_distance,,False
108,edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,h_distance,,False
108,degree_assortativity_coefficient,,,,4,h_distance,,False
108,degree_pearson_correlation_coefficient,,,,4,h_distance,,False
108,global_reaching_centrality,-0.0347929890784472,0.12442572153002565,-0.23280170569955327,4,h_distance,,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,h_distance,,False
108,number_of_isolates,,,,4,h_distance,,False
108,wiener_index,-0.028216189474276687,0.0368809441248853,-0.08510848477448767,4,h_distance,,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,h_distance,,False
108,diameter,-0.020801355568450253,0.06737985156231033,-0.09841855023514867,4,h_distance,,False
108,radius,-0.011597808744119049,-0.035790018444389976,0.06398110980392749,4,h_distance,,False
108,estrada_index,0.03130351531631357,-0.08938990639012527,0.1651232167801446,4,h_distance,,False
108,graph_clique_number,0.020801355568450256,-0.06737985156231033,0.09841855023514867,4,h_distance,,False
108,graph_number_of_cliques,-0.020801355568450253,0.06737985156231033,-0.09841855023514867,4,h_distance,,False
108,number_connected_components,,,,4,h_distance,,False
108,local_efficiency,0.02850514257416315,-0.009138087992369917,0.05116308406197503,4,h_distance,,False
108,global_efficiency,0.030803530352080954,-0.0525069524273559,0.11500631321121055,4,h_distance,,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,h_distance,,False
108,local_node_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,h_distance,,False
108,closeness_centrality,-0.14096175729273688,-0.3492932494637319,-0.24937545962566496,4,h_distance,,False
108,dispersion,,,,4,h_distance,,False
108,shortest_path_length_left_to_right,,,,4,h_distance,,False
108,maximum_flow_value_left_to_right,0.037578056676902824,-0.08842542948933445,0.18943359660281692,4,h_distance,,False
108,minimum_cut_value_left_to_right,0.037578056676902824,-0.08842542948933445,0.18943359660281692,4,h_distance,,False
108,node_connectivity,-0.033029539987374575,0.15933881819640783,0.209247176692532,4,h_distance,left_to_right,False
108,average_node_connectivity,0.030415185018963686,-0.08906554357362254,0.16137916649021722,4,h_distance,left_to_right,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,h_distance,left_to_right,False
108,edge_connectivity,,,,4,h_distance,left_to_right,False
108,degree_assortativity_coefficient,,,,4,h_distance,left_to_right,False
108,degree_pearson_correlation_coefficient,,,,4,h_distance,left_to_right,False
108,global_reaching_centrality,,,,4,h_distance,left_to_right,False
108,number_strongly_connected_components,,,,4,h_distance,left_to_right,False
108,number_weakly_connected_components,,,,4,h_distance,left_to_right,False
108,number_attracting_components,,,,4,h_distance,left_to_right,False
108,dag_longest_path_length,,,,4,h_distance,left_to_right,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,h_distance,left_to_right,False
108,flow_hierarchy,,,,4,h_distance,left_to_right,False
108,number_of_isolates,,,,4,h_distance,left_to_right,False
108,wiener_index,,,,4,h_distance,left_to_right,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,h_distance,left_to_right,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,h_distance,left_to_right,False
108,local_reaching_centrality,,,,4,h_distance,left_to_right,False
108,closeness_centrality,-0.1409617572927369,-0.349293249463732,-0.24937545962566487,4,h_distance,left_to_right,False
108,dispersion,,,,4,h_distance,left_to_right,False
108,shortest_path_length_left_to_right,,,,4,h_distance,left_to_right,False
108,maximum_flow_value_left_to_right,0.039811355250787626,-0.07110099418325294,0.17688959521109823,4,h_distance,left_to_right,False
108,minimum_cut_value_left_to_right,0.039811355250787626,-0.07110099418325294,0.17688959521109823,4,h_distance,left_to_right,False
108,node_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_h_distance,,False
108,average_node_connectivity,0.032618086145253376,-0.07884446570635795,0.15617744467502942,4,abs_h_distance,,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,abs_h_distance,,False
108,edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_h_distance,,False
108,degree_assortativity_coefficient,,,,4,abs_h_distance,,False
108,degree_pearson_correlation_coefficient,,,,4,abs_h_distance,,False
108,global_reaching_centrality,-0.0347929890784472,0.12442572153002565,-0.23280170569955327,4,abs_h_distance,,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,abs_h_distance,,False
108,number_of_isolates,,,,4,abs_h_distance,,False
108,wiener_index,-0.028216189474276687,0.0368809441248853,-0.08510848477448767,4,abs_h_distance,,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,abs_h_distance,,False
108,diameter,-0.020801355568450253,0.06737985156231033,-0.09841855023514867,4,abs_h_distance,,False
108,radius,-0.011597808744119049,-0.035790018444389976,0.06398110980392749,4,abs_h_distance,,False
108,estrada_index,0.03130351531631357,-0.08938990639012527,0.1651232167801446,4,abs_h_distance,,False
108,graph_clique_number,0.020801355568450256,-0.06737985156231033,0.09841855023514867,4,abs_h_distance,,False
108,graph_number_of_cliques,-0.020801355568450253,0.06737985156231033,-0.09841855023514867,4,abs_h_distance,,False
108,number_connected_components,,,,4,abs_h_distance,,False
108,local_efficiency,0.02850514257416315,-0.009138087992369917,0.05116308406197503,4,abs_h_distance,,False
108,global_efficiency,0.030803530352080954,-0.0525069524273559,0.11500631321121055,4,abs_h_distance,,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_h_distance,,False
108,local_node_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_h_distance,,False
108,closeness_centrality,-0.14096175729273688,-0.3492932494637319,-0.24937545962566496,4,abs_h_distance,,False
108,dispersion,,,,4,abs_h_distance,,False
108,shortest_path_length_left_to_right,,,,4,abs_h_distance,,False
108,maximum_flow_value_left_to_right,0.037578056676902824,-0.08842542948933445,0.18943359660281692,4,abs_h_distance,,False
108,minimum_cut_value_left_to_right,0.037578056676902824,-0.08842542948933445,0.18943359660281692,4,abs_h_distance,,False
108,node_connectivity,-0.033029539987374575,0.15933881819640783,0.209247176692532,4,abs_h_distance,left_to_right,False
108,average_node_connectivity,0.030415185018963686,-0.08906554357362254,0.16137916649021722,4,abs_h_distance,left_to_right,False
108,average_clustering,0.026701869665268583,-0.018587810636619045,0.056102715800355,4,abs_h_distance,left_to_right,False
108,edge_connectivity,,,,4,abs_h_distance,left_to_right,False
108,degree_assortativity_coefficient,,,,4,abs_h_distance,left_to_right,False
108,degree_pearson_correlation_coefficient,,,,4,abs_h_distance,left_to_right,False
108,global_reaching_centrality,,,,4,abs_h_distance,left_to_right,False
108,number_strongly_connected_components,,,,4,abs_h_distance,left_to_right,False
108,number_weakly_connected_components,,,,4,abs_h_distance,left_to_right,False
108,number_attracting_components,,,,4,abs_h_distance,left_to_right,False
108,dag_longest_path_length,,,,4,abs_h_distance,left_to_right,False
108,average_shortest_path_length,-0.02821618947427662,0.03688094412488532,-0.08510848477448771,4,abs_h_distance,left_to_right,False
108,flow_hierarchy,,,,4,abs_h_distance,left_to_right,False
108,number_of_isolates,,,,4,abs_h_distance,left_to_right,False
108,wiener_index,,,,4,abs_h_distance,left_to_right,False
108,density,0.03221420967042029,-0.062323336072358244,0.1330954276010902,4,abs_h_distance,left_to_right,False
108,local_edge_connectivity,0.03565318476389286,-0.09992154770545891,0.19668168299356115,4,abs_h_distance,left_to_right,False
108,local_reaching_centrality,,,,4,abs_h_distance,left_to_right,False
108,closeness_centrality,-0.1409617572927369,-0.349293249463732,-0.24937545962566487,4,abs_h_distance,left_to_right,False
108,dispersion,,,,4,abs_h_distance,left_to_right,False
108,shortest_path_length_left_to_right,,,,4,abs_h_distance,left_to_right,False
108,maximum_flow_value_left_to_right,0.039811355250787626,-0.07110099418325294,0.17688959521109823,4,abs_h_distance,left_to_right,False
108,minimum_cut_value_left_to_right,0.039811355250787626,-0.07110099418325294,0.17688959521109823,4,abs_h_distance,left_to_right,False
